@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
209,'2022/03/16 22:40:34:066',1,2.678643,2.678643,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
210,'2022/03/16 22:40:34:076',1,2.794951,2.794951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
211,'2022/03/16 22:40:34:087',1,2.775508,2.775508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
212,'2022/03/16 22:40:34:098',1,2.711443,2.711443,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
213,'2022/03/16 22:40:34:108',1,2.486113,2.486113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
214,'2022/03/16 22:40:34:120',1,2.309268,2.309268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
215,'2022/03/16 22:40:34:130',1,2.697091,2.697091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
216,'2022/03/16 22:40:34:140',1,2.687977,2.687977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
217,'2022/03/16 22:40:34:151',1,2.514563,2.514563,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
218,'2022/03/16 22:40:34:162',1,2.11518,2.11518,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
219,'2022/03/16 22:40:34:172',1,2.53432,2.53432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
220,'2022/03/16 22:40:34:183',1,2.704359,2.704359,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
221,'2022/03/16 22:40:34:194',1,2.485562,2.485562,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
222,'2022/03/16 22:40:34:205',1,2.246095,2.246095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
223,'2022/03/16 22:40:34:205',1,2.246095,2.246095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
224,'2022/03/16 22:40:34:215',1,2.561669,2.561669,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
225,'2022/03/16 22:40:34:226',1,2.633021,2.633021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
226,'2022/03/16 22:40:34:237',1,2.691689,2.691689,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
227,'2022/03/16 22:40:34:247',1,2.638616,2.638616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
228,'2022/03/16 22:40:34:257',1,2.271269,2.271269,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
229,'2022/03/16 22:40:34:268',1,2.368744,2.368744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
230,'2022/03/16 22:40:34:279',1,2.803995,2.803995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
231,'2022/03/16 22:40:34:289',1,2.415314,2.415314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
232,'2022/03/16 22:40:34:301',1,2.661463,2.661463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
233,'2022/03/16 22:40:34:312',1,2.711874,2.711874,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
234,'2022/03/16 22:40:34:331',1,2.6319,2.6319,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
235,'2022/03/16 22:40:34:332',1,2.6319,2.6319,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
236,'2022/03/16 22:40:34:345',1,2.440898,2.440898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
237,'2022/03/16 22:40:34:346',1,2.440898,2.440898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
238,'2022/03/16 22:40:34:356',1,2.713891,2.713891,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
239,'2022/03/16 22:40:34:365',1,2.47731,2.47731,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
240,'2022/03/16 22:40:34:376',1,2.550511,2.550511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
241,'2022/03/16 22:40:34:386',1,2.676252,2.676252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
242,'2022/03/16 22:40:34:396',1,2.404253,2.404253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
243,'2022/03/16 22:40:34:407',1,2.689217,2.689217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
244,'2022/03/16 22:40:34:417',1,2.308764,2.308764,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
245,'2022/03/16 22:40:34:428',1,2.509924,2.509924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
246,'2022/03/16 22:40:34:449',1,2.538878,2.538878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
247,'2022/03/16 22:40:34:450',1,2.538878,2.538878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
248,'2022/03/16 22:40:34:460',1,2.60455,2.60455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
249,'2022/03/16 22:40:34:472',1,2.585906,2.585906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
250,'2022/03/16 22:40:34:493',1,2.469214,2.469214,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
251,'2022/03/16 22:40:34:493',1,2.469214,2.469214,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
252,'2022/03/16 22:40:34:504',1,2.572424,2.572424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
253,'2022/03/16 22:40:34:513',1,2.524651,2.524651,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
254,'2022/03/16 22:40:34:524',1,2.559283,2.559283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
255,'2022/03/16 22:40:34:535',1,2.771447,2.771447,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
256,'2022/03/16 22:40:34:536',1,2.771447,2.771447,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
257,'2022/03/16 22:40:34:546',1,2.657171,2.657171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
258,'2022/03/16 22:40:34:556',1,2.686231,2.686231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
259,'2022/03/16 22:40:34:567',1,2.94916,2.94916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
260,'2022/03/16 22:40:34:577',1,2.809298,2.809298,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
261,'2022/03/16 22:40:34:588',1,2.921627,2.921627,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
262,'2022/03/16 22:40:34:599',1,2.876415,2.876415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
263,'2022/03/16 22:40:34:610',1,2.92079,2.92079,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
264,'2022/03/16 22:40:34:620',1,2.830817,2.830817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
265,'2022/03/16 22:40:34:632',1,2.751827,2.751827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
266,'2022/03/16 22:40:34:644',1,2.435682,2.435682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
267,'2022/03/16 22:40:34:657',1,2.541792,2.541792,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
268,'2022/03/16 22:40:34:684',1,2.541792,2.541792,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
269,'2022/03/16 22:40:34:685',1,2.667488,2.667488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
270,'2022/03/16 22:40:34:685',1,2.667488,2.667488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
271,'2022/03/16 22:40:34:686',1,2.637128,2.637128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
272,'2022/03/16 22:40:34:696',1,2.670436,2.670436,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
273,'2022/03/16 22:40:34:707',1,2.542701,2.542701,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
274,'2022/03/16 22:40:34:716',1,2.835929,2.835929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
275,'2022/03/16 22:40:34:727',1,2.823289,2.823289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
276,'2022/03/16 22:40:34:738',1,2.981117,2.981117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
277,'2022/03/16 22:40:34:748',1,2.821679,2.821679,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
278,'2022/03/16 22:40:34:759',1,2.414866,2.414866,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
279,'2022/03/16 22:40:34:770',1,2.859821,2.859821,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
280,'2022/03/16 22:40:34:780',1,3.25,3.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
281,'2022/03/16 22:40:34:791',1,3.25,3.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
282,'2022/03/16 22:40:34:803',1,3.25,3.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
283,'2022/03/16 22:40:34:812',1,3.25,3.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
284,'2022/03/16 22:40:34:823',1,2.688526,2.688526,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
285,'2022/03/16 22:40:34:834',1,2.20804,2.20804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
286,'2022/03/16 22:40:34:844',1,2.502504,2.502504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
287,'2022/03/16 22:40:34:858',1,2.524622,2.524622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
288,'2022/03/16 22:40:34:858',1,2.524622,2.524622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
289,'2022/03/16 22:40:34:866',1,2.568908,2.568908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
290,'2022/03/16 22:40:34:877',1,2.889397,2.889397,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
291,'2022/03/16 22:40:34:888',1,2.697719,2.697719,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
292,'2022/03/16 22:40:34:898',1,2.820493,2.820493,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
293,'2022/03/16 22:40:34:909',1,2.709757,2.709757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
294,'2022/03/16 22:40:34:920',1,2.629104,2.629104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
295,'2022/03/16 22:40:34:929',1,2.585901,2.585901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
296,'2022/03/16 22:40:34:940',1,2.774783,2.774783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
297,'2022/03/16 22:40:34:951',1,2.159871,2.159871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
298,'2022/03/16 22:40:34:963',1,2.530647,2.530647,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
299,'2022/03/16 22:40:34:982',1,2.337351,2.337351,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
300,'2022/03/16 22:40:34:983',1,2.337351,2.337351,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
301,'2022/03/16 22:40:35:015',1,2.770481,2.770481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
302,'2022/03/16 22:40:35:015',1,2.770481,2.770481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
303,'2022/03/16 22:40:35:016',1,2.770481,2.770481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
304,'2022/03/16 22:40:35:016',1,2.770481,2.770481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
305,'2022/03/16 22:40:35:026',1,2.783445,2.783445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
306,'2022/03/16 22:40:35:037',1,2.698025,2.698025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
307,'2022/03/16 22:40:35:047',1,2.705349,2.705349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
308,'2022/03/16 22:40:35:057',1,2.503162,2.503162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
309,'2022/03/16 22:40:35:068',1,2.273896,2.273896,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
310,'2022/03/16 22:40:35:079',1,2.227165,2.227165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
311,'2022/03/16 22:40:35:090',1,2.262522,2.262522,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
312,'2022/03/16 22:40:35:100',1,2.352383,2.352383,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
313,'2022/03/16 22:40:35:111',1,2.544919,2.544919,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
314,'2022/03/16 22:40:35:122',1,2.534445,2.534445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
315,'2022/03/16 22:40:35:132',1,2.602359,2.602359,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
316,'2022/03/16 22:40:35:143',1,2.771784,2.771784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
317,'2022/03/16 22:40:35:154',1,2.933769,2.933769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
318,'2022/03/16 22:40:35:164',1,2.440679,2.440679,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
319,'2022/03/16 22:40:35:175',1,2.423306,2.423306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
320,'2022/03/16 22:40:35:175',1,2.423306,2.423306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
321,'2022/03/16 22:40:35:186',1,2.566524,2.566524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
322,'2022/03/16 22:40:35:196',1,2.470729,2.470729,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
323,'2022/03/16 22:40:35:207',1,2.197405,2.197405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
324,'2022/03/16 22:40:35:217',1,2.64664,2.64664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
325,'2022/03/16 22:40:35:228',1,2.697311,2.697311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
326,'2022/03/16 22:40:35:239',1,2.522365,2.522365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
327,'2022/03/16 22:40:35:250',1,2.596783,2.596783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
328,'2022/03/16 22:40:35:260',1,2.815642,2.815642,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
329,'2022/03/16 22:40:35:271',1,2.92335,2.92335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
330,'2022/03/16 22:40:35:283',1,2.71545,2.71545,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
331,'2022/03/16 22:40:35:295',1,2.655355,2.655355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
332,'2022/03/16 22:40:35:309',1,2.631892,2.631892,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
333,'2022/03/16 22:40:35:310',1,2.631892,2.631892,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
334,'2022/03/16 22:40:35:317',1,2.58807,2.58807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
335,'2022/03/16 22:40:35:327',1,2.128944,2.128944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
336,'2022/03/16 22:40:35:338',1,2.240328,2.240328,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
337,'2022/03/16 22:40:35:347',1,2.551369,2.551369,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
338,'2022/03/16 22:40:35:358',1,2.172625,2.172625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
339,'2022/03/16 22:40:35:367',1,2.112064,2.112064,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
340,'2022/03/16 22:40:35:377',1,2.447861,2.447861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
341,'2022/03/16 22:40:35:388',1,2.520306,2.520306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
342,'2022/03/16 22:40:35:399',1,2.832467,2.832467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
343,'2022/03/16 22:40:35:409',1,2.654943,2.654943,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
344,'2022/03/16 22:40:35:420',1,2.830806,2.830806,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
345,'2022/03/16 22:40:35:431',1,2.728804,2.728804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
346,'2022/03/16 22:40:35:442',1,2.742283,2.742283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
347,'2022/03/16 22:40:35:453',1,2.486825,2.486825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
348,'2022/03/16 22:40:35:463',1,2.392488,2.392488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
349,'2022/03/16 22:40:35:475',1,2.528188,2.528188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
350,'2022/03/16 22:40:35:475',1,2.528188,2.528188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
351,'2022/03/16 22:40:35:495',1,2.26192,2.26192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
352,'2022/03/16 22:40:35:495',1,2.26192,2.26192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
353,'2022/03/16 22:40:35:506',1,2.419288,2.419288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
354,'2022/03/16 22:40:35:517',1,2.215077,2.215077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
355,'2022/03/16 22:40:35:538',1,2.584157,2.584157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
356,'2022/03/16 22:40:35:538',1,2.584157,2.584157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
357,'2022/03/16 22:40:35:548',1,2.593171,2.593171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
358,'2022/03/16 22:40:35:559',1,2.794801,2.794801,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
359,'2022/03/16 22:40:35:570',1,2.605218,2.605218,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
360,'2022/03/16 22:40:35:580',1,2.313074,2.313074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
361,'2022/03/16 22:40:35:592',1,2.53037,2.53037,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
362,'2022/03/16 22:40:35:602',1,2.667871,2.667871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
363,'2022/03/16 22:40:35:619',1,2.367691,2.367691,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
364,'2022/03/16 22:40:35:620',1,2.367691,2.367691,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
365,'2022/03/16 22:40:35:630',1,2.349712,2.349712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
366,'2022/03/16 22:40:35:655',1,2.02738,2.02738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
367,'2022/03/16 22:40:35:656',1,2.02738,2.02738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
368,'2022/03/16 22:40:35:657',1,2.02738,2.02738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
369,'2022/03/16 22:40:35:672',1,2.156651,2.156651,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
370,'2022/03/16 22:40:35:677',1,2.315772,2.315772,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
371,'2022/03/16 22:40:35:698',1,2.241652,2.241652,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
372,'2022/03/16 22:40:35:698',1,2.241652,2.241652,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
373,'2022/03/16 22:40:35:709',1,2.198621,2.198621,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
374,'2022/03/16 22:40:35:719',1,2.671469,2.671469,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
375,'2022/03/16 22:40:35:730',1,2.497944,2.497944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
376,'2022/03/16 22:40:35:741',1,2.309746,2.309746,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
377,'2022/03/16 22:40:35:752',1,2.57295,2.57295,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
378,'2022/03/16 22:40:35:762',1,2.686948,2.686948,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
379,'2022/03/16 22:40:35:773',1,2.705011,2.705011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
380,'2022/03/16 22:40:35:783',1,2.641032,2.641032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
381,'2022/03/16 22:40:35:793',1,2.537087,2.537087,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
382,'2022/03/16 22:40:35:804',1,2.649497,2.649497,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
383,'2022/03/16 22:40:35:815',1,2.558172,2.558172,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
384,'2022/03/16 22:40:35:815',1,2.558172,2.558172,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
385,'2022/03/16 22:40:35:828',1,2.815209,2.815209,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
386,'2022/03/16 22:40:35:838',1,2.733689,2.733689,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
387,'2022/03/16 22:40:35:856',1,2.790035,2.790035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
388,'2022/03/16 22:40:35:856',1,2.790035,2.790035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
389,'2022/03/16 22:40:35:870',1,2.549976,2.549976,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390,'2022/03/16 22:40:35:880',1,2.710048,2.710048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
391,'2022/03/16 22:40:35:890',1,2.693717,2.693717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
392,'2022/03/16 22:40:35:900',1,2.596809,2.596809,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
393,'2022/03/16 22:40:35:911',1,1.995504,1.995504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
394,'2022/03/16 22:40:35:922',1,2.410711,2.410711,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
395,'2022/03/16 22:40:35:933',1,2.705441,2.705441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
396,'2022/03/16 22:40:35:946',1,2.514617,2.514617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
397,'2022/03/16 22:40:35:948',1,2.514617,2.514617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
398,'2022/03/16 22:40:35:968',1,2.482802,2.482802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
399,'2022/03/16 22:40:35:969',1,2.482802,2.482802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
400,'2022/03/16 22:40:35:986',1,2.658065,2.658065,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
401,'2022/03/16 22:40:35:987',1,2.658065,2.658065,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
402,'2022/03/16 22:40:35:997',1,2.777261,2.777261,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
403,'2022/03/16 22:40:36:018',1,2.138175,2.138175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
404,'2022/03/16 22:40:36:018',1,2.138175,2.138175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
405,'2022/03/16 22:40:36:028',1,2.751749,2.751749,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
406,'2022/03/16 22:40:36:039',1,2.447179,2.447179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
407,'2022/03/16 22:40:36:049',1,2.673783,2.673783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
408,'2022/03/16 22:40:36:060',1,2.677271,2.677271,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
409,'2022/03/16 22:40:36:071',1,2.635221,2.635221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
410,'2022/03/16 22:40:36:082',1,2.618815,2.618815,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
411,'2022/03/16 22:40:36:093',1,2.294265,2.294265,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
412,'2022/03/16 22:40:36:104',1,2.768799,2.768799,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
413,'2022/03/16 22:40:36:114',1,2.372532,2.372532,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
414,'2022/03/16 22:40:36:125',1,2.607747,2.607747,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
415,'2022/03/16 22:40:36:135',1,2.602708,2.602708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
416,'2022/03/16 22:40:36:136',1,2.602708,2.602708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
417,'2022/03/16 22:40:36:151',1,2.355542,2.355542,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
418,'2022/03/16 22:40:36:164',1,2.704504,2.704504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
419,'2022/03/16 22:40:36:173',1,2.38831,2.38831,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
420,'2022/03/16 22:40:36:179',1,2.426638,2.426638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
421,'2022/03/16 22:40:36:199',1,2.571408,2.571408,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
422,'2022/03/16 22:40:36:200',1,2.571408,2.571408,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
423,'2022/03/16 22:40:36:210',1,2.585247,2.585247,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
424,'2022/03/16 22:40:36:221',1,2.565335,2.565335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
425,'2022/03/16 22:40:36:231',1,2.584036,2.584036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
426,'2022/03/16 22:40:36:242',1,2.367795,2.367795,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
427,'2022/03/16 22:40:36:253',1,2.619515,2.619515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
428,'2022/03/16 22:40:36:266',1,2.516857,2.516857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
429,'2022/03/16 22:40:36:266',1,2.516857,2.516857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
430,'2022/03/16 22:40:36:281',1,2.570031,2.570031,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
431,'2022/03/16 22:40:36:297',1,2.693217,2.693217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
432,'2022/03/16 22:40:36:297',1,2.693217,2.693217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
433,'2022/03/16 22:40:36:308',1,2.636033,2.636033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
434,'2022/03/16 22:40:36:319',1,2.906508,2.906508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
435,'2022/03/16 22:40:36:328',1,2.794598,2.794598,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
436,'2022/03/16 22:40:36:349',1,2.840279,2.840279,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
